pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
1,03465fd5a66f,2025-10-15T11:44:52.483182,shrek3,RAPUNZEL,30,False,a45d25883979,15.399419000004857,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:52.605393,shrek,(standing,0,True,a45d25883979,7.108452000011312,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:52.723149,grail,BEDEVERE,103,False,a45d25883979,18.699387999731695,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:52.850104,shrek3,supposed,11,False,72ad01c69167,21.35807000013301,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:52.978984,grail,Footnote,4,False,a45d25883979,15.702373999829431,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:53.102106,shrek,DONKEY,320,True,a45d25883979,11.278993999894736,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:53.227389,shrek,lay,2,True,a45d25883979,11.074867000388622,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:53.352087,grail,"collective,",0,True,a45d25883979,22.80948800034821,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:53.496945,shrek3,you,328,True,a45d25883979,24.628352000036102,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:53.635040,shrek3,Whoa,7,True,a45d25883979,13.58959999970466,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:53.767145,shrek3,WOLF,7,True,a45d25883979,7.6756550001846335,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:53.886703,shrek,after,10,True,a45d25883979,22.86354099987875,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:54.017385,shrek,token,1,True,a45d25883979,8.039711000037641,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:54.140957,grail,To,718,True,a45d25883979,8.124691999910283,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:54.257165,grail,the,1600,True,72ad01c69167,8.235601000251336,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:54.374296,shrek3,SCHOOL,14,True,a45d25883979,10.708610000165208,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:54.504345,shrek,SHREK,433,True,1de2274fea60,12.729697999930067,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:54.627656,shrek3,an,51,True,1de2274fea60,11.90641900029732,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:54.754223,shrek,true,20,True,1de2274fea60,32.37309399992228,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:54.922350,grail,LANCELOT,59,True,1de2274fea60,17.93004799992559,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:55.059831,shrek3,RAPUNZEL,30,True,72ad01c69167,17.287418999785586,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:55.195731,shrek,(standing,0,True,a45d25883979,9.848860000147395,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:55.342674,grail,BEDEVERE,103,True,72ad01c69167,21.45799900017664,latency-03465fd5a66f.csv
2,03465fd5a66f,2025-10-15T11:44:55.476824,shrek3,supposed,11,True,72ad01c69167,11.483706000035454,latency-03465fd5a66f.csv
